mol_id,smiles,source,is_anchor
3650,SC12CCCCC1NC2,core+tail:C1NC2CCCCC12+S,False
3651,CSC12CCCCC1NC2,core+tail:C1NC2CCCCC12+SC,False
3652,CS(=O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+S(=O)C,False
3653,CS(=O)(=O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+S(=O)(=O)C,False
3654,c1ccc(C23CCCCC2NC3)cc1,core+tail:C1NC2CCCCC12+c1ccccc1,False
3655,c1cc(C23CCCCC2NC3)ccn1,core+tail:C1NC2CCCCC12+c1ccncc1,False
3656,c1cnc(C23CCCCC2NC3)cn1,core+tail:C1NC2CCCCC12+c1cnccn1,False
3657,C1CCC2(OC3CC3)CNC2C1,core+tail:C1NC2CCCCC12+OC1CC1,False
3658,C1CCC2(C3CC3)CNC2C1,core+tail:C1NC2CCCCC12+C1CC1,False
3659,C1CCC2(C3CCOC3)CNC2C1,core+tail:C1NC2CCCCC12+C1CCOC1,False
3660,C1CCC2(C3CCNC3)CNC2C1,core+tail:C1NC2CCCCC12+C1CCNC1,False
3661,CCC(O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+C(O)CC,False
3662,OC(O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+C(O)O,False
3663,CC(O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+C(O)C,False
3664,COP(=O)(OC)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+P(=O)(OC)OC,False
3665,COC(=O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+C(=O)OC,False
3666,NCC12CCCCC1NC2,core+tail:C1NC2CCCCC12+CN,False
3667,PC12CCCCC1NC2,core+tail:C1NC2CCCCC12+P,False
3668,C[PH](=O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+P(=O)C,False
3669,N[PH](=O)C12CCCCC1NC2,core+tail:C1NC2CCCCC12+P(=O)N,False
3670,Cc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C,False
3671,CCc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+CC,False
3672,CCCc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+CCC,False
3673,CCCCc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+CCCC,False
3674,CC(C)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(C)C,False
3675,CC(C)(C)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(C)(C)C,False
3676,C=Cc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C=C,False
3677,C#Cc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C#C,False
3678,Oc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+O,False
3679,COc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+OC,False
3680,CCOc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+OCC,False
3681,CCCOc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+OCCC,False
3682,CC(C)Oc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+OC(C)C,False
3683,Nc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+N,False
3684,CNc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+NC,False
3685,CCNc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+NCC,False
3686,CN(C)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+N(C)C,False
3687,c1cc(N2CC2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+N1CC1,False
3688,Fc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+F,False
3689,Clc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+Cl,False
3690,O=Cc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C=O,False
3691,CC(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(=O)C,False
3692,O=C(O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(=O)O,False
3693,NC(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(=O)N,False
3694,CNC(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(=O)NC,False
3695,N#Cc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C#N,False
3696,Sc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+S,False
3697,CSc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+SC,False
3698,CS(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+S(=O)C,False
3699,CS(=O)(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+S(=O)(=O)C,False
3700,c1ccc(-c2cccc3nc[nH]c23)cc1,core+tail:c1ccc2nc[nH]+c1ccccc1,False
3701,c1cc(-c2ccncc2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+c1ccncc1,False
3702,c1cc(-c2cnccn2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+c1cnccn1,False
3703,c1cc(OC2CC2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+OC1CC1,False
3704,c1cc(C2CC2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+C1CC1,False
3705,c1cc(C2CCOC2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+C1CCOC1,False
3706,c1cc(C2CCNC2)c2[nH]cnc2c1,core+tail:c1ccc2nc[nH]+C1CCNC1,False
3707,CCC(O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(O)CC,False
3708,OC(O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(O)O,False
3709,CC(O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(O)C,False
3710,COP(=O)(OC)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+P(=O)(OC)OC,False
3711,COC(=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+C(=O)OC,False
3712,NCc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+CN,False
3713,Pc1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+P,False
3714,C[PH](=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+P(=O)C,False
3715,N[PH](=O)c1cccc2nc[nH]c12,core+tail:c1ccc2nc[nH]+P(=O)N,False
3716,CC12CCCNC1CC2,core+tail:C1CC2NCCCC12+C,False
3717,CCC12CCCNC1CC2,core+tail:C1CC2NCCCC12+CC,False
3718,CCCC12CCCNC1CC2,core+tail:C1CC2NCCCC12+CCC,False
3719,CCCCC12CCCNC1CC2,core+tail:C1CC2NCCCC12+CCCC,False
3720,CC(C)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(C)C,False
3721,CC(C)(C)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(C)(C)C,False
3722,C=CC12CCCNC1CC2,core+tail:C1CC2NCCCC12+C=C,False
3723,C#CC12CCCNC1CC2,core+tail:C1CC2NCCCC12+C#C,False
3724,OC12CCCNC1CC2,core+tail:C1CC2NCCCC12+O,False
3725,COC12CCCNC1CC2,core+tail:C1CC2NCCCC12+OC,False
3726,CCOC12CCCNC1CC2,core+tail:C1CC2NCCCC12+OCC,False
3727,CCCOC12CCCNC1CC2,core+tail:C1CC2NCCCC12+OCCC,False
3728,CC(C)OC12CCCNC1CC2,core+tail:C1CC2NCCCC12+OC(C)C,False
3729,NC12CCCNC1CC2,core+tail:C1CC2NCCCC12+N,False
3730,CNC12CCCNC1CC2,core+tail:C1CC2NCCCC12+NC,False
3731,CCNC12CCCNC1CC2,core+tail:C1CC2NCCCC12+NCC,False
3732,CN(C)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+N(C)C,False
3733,C1CNC2CCC2(N2CC2)C1,core+tail:C1CC2NCCCC12+N1CC1,False
3734,FC12CCCNC1CC2,core+tail:C1CC2NCCCC12+F,False
3735,ClC12CCCNC1CC2,core+tail:C1CC2NCCCC12+Cl,False
3736,O=CC12CCCNC1CC2,core+tail:C1CC2NCCCC12+C=O,False
3737,CC(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(=O)C,False
3738,O=C(O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(=O)O,False
3739,NC(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(=O)N,False
3740,CNC(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(=O)NC,False
3741,N#CC12CCCNC1CC2,core+tail:C1CC2NCCCC12+C#N,False
3742,SC12CCCNC1CC2,core+tail:C1CC2NCCCC12+S,False
3743,CSC12CCCNC1CC2,core+tail:C1CC2NCCCC12+SC,False
3744,CS(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+S(=O)C,False
3745,CS(=O)(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+S(=O)(=O)C,False
3746,c1ccc(C23CCCNC2CC3)cc1,core+tail:C1CC2NCCCC12+c1ccccc1,False
3747,c1cc(C23CCCNC2CC3)ccn1,core+tail:C1CC2NCCCC12+c1ccncc1,False
3748,c1cnc(C23CCCNC2CC3)cn1,core+tail:C1CC2NCCCC12+c1cnccn1,False
3749,C1CNC2CCC2(OC2CC2)C1,core+tail:C1CC2NCCCC12+OC1CC1,False
3750,C1CNC2CCC2(C2CC2)C1,core+tail:C1CC2NCCCC12+C1CC1,False
3751,C1CNC2CCC2(C2CCOC2)C1,core+tail:C1CC2NCCCC12+C1CCOC1,False
3752,C1CNC2CCC2(C2CCNC2)C1,core+tail:C1CC2NCCCC12+C1CCNC1,False
3753,CCC(O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(O)CC,False
3754,OC(O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(O)O,False
3755,CC(O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(O)C,False
3756,COP(=O)(OC)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+P(=O)(OC)OC,False
3757,COC(=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+C(=O)OC,False
3758,NCC12CCCNC1CC2,core+tail:C1CC2NCCCC12+CN,False
3759,PC12CCCNC1CC2,core+tail:C1CC2NCCCC12+P,False
3760,C[PH](=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+P(=O)C,False
3761,N[PH](=O)C12CCCNC1CC2,core+tail:C1CC2NCCCC12+P(=O)N,False
3762,CC12CCC1NCCN2,core+tail:C1CC2NCCNC12+C,False
3763,CCC12CCC1NCCN2,core+tail:C1CC2NCCNC12+CC,False
3764,CCCC12CCC1NCCN2,core+tail:C1CC2NCCNC12+CCC,False
3765,CCCCC12CCC1NCCN2,core+tail:C1CC2NCCNC12+CCCC,False
3766,CC(C)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(C)C,False
3767,CC(C)(C)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(C)(C)C,False
3768,C=CC12CCC1NCCN2,core+tail:C1CC2NCCNC12+C=C,False
3769,C#CC12CCC1NCCN2,core+tail:C1CC2NCCNC12+C#C,False
3770,OC12CCC1NCCN2,core+tail:C1CC2NCCNC12+O,False
3771,COC12CCC1NCCN2,core+tail:C1CC2NCCNC12+OC,False
3772,CCOC12CCC1NCCN2,core+tail:C1CC2NCCNC12+OCC,False
3773,CCCOC12CCC1NCCN2,core+tail:C1CC2NCCNC12+OCCC,False
3774,CC(C)OC12CCC1NCCN2,core+tail:C1CC2NCCNC12+OC(C)C,False
3775,NC12CCC1NCCN2,core+tail:C1CC2NCCNC12+N,False
3776,CNC12CCC1NCCN2,core+tail:C1CC2NCCNC12+NC,False
3777,CCNC12CCC1NCCN2,core+tail:C1CC2NCCNC12+NCC,False
3778,CN(C)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+N(C)C,False
3779,C1CNC2(N3CC3)CCC2N1,core+tail:C1CC2NCCNC12+N1CC1,False
3780,FC12CCC1NCCN2,core+tail:C1CC2NCCNC12+F,False
3781,ClC12CCC1NCCN2,core+tail:C1CC2NCCNC12+Cl,False
3782,O=CC12CCC1NCCN2,core+tail:C1CC2NCCNC12+C=O,False
3783,CC(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(=O)C,False
3784,O=C(O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(=O)O,False
3785,NC(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(=O)N,False
3786,CNC(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(=O)NC,False
3787,N#CC12CCC1NCCN2,core+tail:C1CC2NCCNC12+C#N,False
3788,SC12CCC1NCCN2,core+tail:C1CC2NCCNC12+S,False
3789,CSC12CCC1NCCN2,core+tail:C1CC2NCCNC12+SC,False
3790,CS(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+S(=O)C,False
3791,CS(=O)(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+S(=O)(=O)C,False
3792,c1ccc(C23CCC2NCCN3)cc1,core+tail:C1CC2NCCNC12+c1ccccc1,False
3793,c1cc(C23CCC2NCCN3)ccn1,core+tail:C1CC2NCCNC12+c1ccncc1,False
3794,c1cnc(C23CCC2NCCN3)cn1,core+tail:C1CC2NCCNC12+c1cnccn1,False
3795,C1CNC2(OC3CC3)CCC2N1,core+tail:C1CC2NCCNC12+OC1CC1,False
3796,C1CNC2(C3CC3)CCC2N1,core+tail:C1CC2NCCNC12+C1CC1,False
3797,C1CNC2(C3CCOC3)CCC2N1,core+tail:C1CC2NCCNC12+C1CCOC1,False
3798,C1CC(C23CCC2NCCN3)CN1,core+tail:C1CC2NCCNC12+C1CCNC1,False
3799,CCC(O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(O)CC,False
3800,OC(O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(O)O,False
3801,CC(O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(O)C,False
3802,COP(=O)(OC)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+P(=O)(OC)OC,False
3803,COC(=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+C(=O)OC,False
3804,NCC12CCC1NCCN2,core+tail:C1CC2NCCNC12+CN,False
3805,PC12CCC1NCCN2,core+tail:C1CC2NCCNC12+P,False
3806,C[PH](=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+P(=O)C,False
3807,N[PH](=O)C12CCC1NCCN2,core+tail:C1CC2NCCNC12+P(=O)N,False
3808,CCCCCNCC,core+tail:CCNC+CCCC,False
3809,CCNCC(C)C,core+tail:CCNC+C(C)C,False
3810,CCNCC(C)(C)C,core+tail:CCNC+C(C)(C)C,False
3811,C=CCNCC,core+tail:CCNC+C=C,False
3812,C#CCNCC,core+tail:CCNC+C#C,False
3813,CCNCO,core+tail:CCNC+O,False
3814,CCCOCNCC,core+tail:CCNC+OCCC,False
3815,CCNCOC(C)C,core+tail:CCNC+OC(C)C,False
3816,CCNCNCC,core+tail:CCNC+NCC,False
3817,CCNCN1CC1,core+tail:CCNC+N1CC1,False
3818,CCNCF,core+tail:CCNC+F,False
3819,CCNCCl,core+tail:CCNC+Cl,False
3820,CCNCC#N,core+tail:CCNC+C#N,False
3821,CCNCS,core+tail:CCNC+S,False
3822,CCNCSC,core+tail:CCNC+SC,False
3823,CCNCS(C)=O,core+tail:CCNC+S(=O)C,False
3824,CCNCS(C)(=O)=O,core+tail:CCNC+S(=O)(=O)C,False
3825,CCNCc1ccccc1,core+tail:CCNC+c1ccccc1,False
3826,CCNCc1ccncc1,core+tail:CCNC+c1ccncc1,False
3827,CCNCc1cnccn1,core+tail:CCNC+c1cnccn1,False
3828,CCNCOC1CC1,core+tail:CCNC+OC1CC1,False
3829,CCNCC1CC1,core+tail:CCNC+C1CC1,False
3830,CCNCC1CCOC1,core+tail:CCNC+C1CCOC1,False
3831,CCNCC1CCNC1,core+tail:CCNC+C1CCNC1,False
3832,CCNCC(O)CC,core+tail:CCNC+C(O)CC,False
3833,CCNCC(O)O,core+tail:CCNC+C(O)O,False
3834,CCNCC(C)O,core+tail:CCNC+C(O)C,False
3835,CCNCP(=O)(OC)OC,core+tail:CCNC+P(=O)(OC)OC,False
3836,CCNCP,core+tail:CCNC+P,False
3837,CCNC[PH](C)=O,core+tail:CCNC+P(=O)C,False
3838,CCNC[PH](N)=O,core+tail:CCNC+P(=O)N,False
3839,CCCCCCNCC,core+tail:CCNCC+CCCC,False
3840,CCNCCC(C)C,core+tail:CCNCC+C(C)C,False
3841,CCNCCC(C)(C)C,core+tail:CCNCC+C(C)(C)C,False
3842,C=CCCNCC,core+tail:CCNCC+C=C,False
3843,C#CCCNCC,core+tail:CCNCC+C#C,False
3844,CCNCCOC,core+tail:CCNCC+OC,False
3845,CCCOCCNCC,core+tail:CCNCC+OCCC,False
3846,CCNCCOC(C)C,core+tail:CCNCC+OC(C)C,False
3847,CCNCCNC,core+tail:CCNCC+NC,False
3848,CCNCCNCC,core+tail:CCNCC+NCC,False
3849,CCNCCN(C)C,core+tail:CCNCC+N(C)C,False
3850,CCNCCN1CC1,core+tail:CCNCC+N1CC1,False
3851,CCNCCF,core+tail:CCNCC+F,False
3852,CCNCCCl,core+tail:CCNCC+Cl,False
3853,CCNCCC=O,core+tail:CCNCC+C=O,False
3854,CCNCCC(C)=O,core+tail:CCNCC+C(=O)C,False
3855,CCNCCC(=O)O,core+tail:CCNCC+C(=O)O,False
3856,CCNCCC(N)=O,core+tail:CCNCC+C(=O)N,False
3857,CCNCCC(=O)NC,core+tail:CCNCC+C(=O)NC,False
3858,CCNCCC#N,core+tail:CCNCC+C#N,False
3859,CCNCCS,core+tail:CCNCC+S,False
3860,CCNCCSC,core+tail:CCNCC+SC,False
3861,CCNCCS(C)=O,core+tail:CCNCC+S(=O)C,False
3862,CCNCCS(C)(=O)=O,core+tail:CCNCC+S(=O)(=O)C,False
3863,CCNCCc1ccccc1,core+tail:CCNCC+c1ccccc1,False
3864,CCNCCc1ccncc1,core+tail:CCNCC+c1ccncc1,False
3865,CCNCCc1cnccn1,core+tail:CCNCC+c1cnccn1,False
3866,CCNCCOC1CC1,core+tail:CCNCC+OC1CC1,False
3867,CCNCCC1CC1,core+tail:CCNCC+C1CC1,False
3868,CCNCCC1CCOC1,core+tail:CCNCC+C1CCOC1,False
3869,CCNCCC1CCNC1,core+tail:CCNCC+C1CCNC1,False
3870,CCNCCC(O)CC,core+tail:CCNCC+C(O)CC,False
3871,CCNCCC(O)O,core+tail:CCNCC+C(O)O,False
3872,CCNCCC(C)O,core+tail:CCNCC+C(O)C,False
3873,CCNCCP(=O)(OC)OC,core+tail:CCNCC+P(=O)(OC)OC,False
3874,CCNCCC(=O)OC,core+tail:CCNCC+C(=O)OC,False
3875,CCNCCCN,core+tail:CCNCC+CN,False
3876,CCNCCP,core+tail:CCNCC+P,False
3877,CCNCC[PH](C)=O,core+tail:CCNCC+P(=O)C,False
3878,CCNCC[PH](N)=O,core+tail:CCNCC+P(=O)N,False
3879,CCN(C)CC,core+tail:CCN(C)C+C,False
3880,CCCN(C)CC,core+tail:CCN(C)C+CC,False
3881,CCCCN(C)CC,core+tail:CCN(C)C+CCC,False
3882,CCCCCN(C)CC,core+tail:CCN(C)C+CCCC,False
3883,CCN(C)CC(C)C,core+tail:CCN(C)C+C(C)C,False
3884,CCN(C)CC(C)(C)C,core+tail:CCN(C)C+C(C)(C)C,False
3885,C=CCN(C)CC,core+tail:CCN(C)C+C=C,False
3886,C#CCN(C)CC,core+tail:CCN(C)C+C#C,False
3887,CCN(C)CO,core+tail:CCN(C)C+O,False
3888,CCN(C)COC,core+tail:CCN(C)C+OC,False
3889,CCOCN(C)CC,core+tail:CCN(C)C+OCC,False
3890,CCCOCN(C)CC,core+tail:CCN(C)C+OCCC,False
3891,CCN(C)COC(C)C,core+tail:CCN(C)C+OC(C)C,False
3892,CCN(C)CN,core+tail:CCN(C)C+N,False
3893,CCN(C)CNC,core+tail:CCN(C)C+NC,False
3894,CCNCN(C)CC,core+tail:CCN(C)C+NCC,False
3895,CCN(C)CN(C)C,core+tail:CCN(C)C+N(C)C,False
3896,CCN(C)CN1CC1,core+tail:CCN(C)C+N1CC1,False
3897,CCN(C)CF,core+tail:CCN(C)C+F,False
3898,CCN(C)CCl,core+tail:CCN(C)C+Cl,False
3899,CCN(C)CC=O,core+tail:CCN(C)C+C=O,False
3900,CCN(C)CC(C)=O,core+tail:CCN(C)C+C(=O)C,False
3901,CCN(C)CC(=O)O,core+tail:CCN(C)C+C(=O)O,False
3902,CCN(C)CC(N)=O,core+tail:CCN(C)C+C(=O)N,False
3903,CCN(C)CC(=O)NC,core+tail:CCN(C)C+C(=O)NC,False
3904,CCN(C)CC#N,core+tail:CCN(C)C+C#N,False
3905,CCN(C)CS,core+tail:CCN(C)C+S,False
3906,CCN(C)CSC,core+tail:CCN(C)C+SC,False
3907,CCN(C)CS(C)=O,core+tail:CCN(C)C+S(=O)C,False
3908,CCN(C)CS(C)(=O)=O,core+tail:CCN(C)C+S(=O)(=O)C,False
3909,CCN(C)Cc1ccccc1,core+tail:CCN(C)C+c1ccccc1,False
3910,CCN(C)Cc1ccncc1,core+tail:CCN(C)C+c1ccncc1,False
3911,CCN(C)Cc1cnccn1,core+tail:CCN(C)C+c1cnccn1,False
3912,CCN(C)COC1CC1,core+tail:CCN(C)C+OC1CC1,False
3913,CCN(C)CC1CC1,core+tail:CCN(C)C+C1CC1,False
3914,CCN(C)CC1CCOC1,core+tail:CCN(C)C+C1CCOC1,False
3915,CCN(C)CC1CCNC1,core+tail:CCN(C)C+C1CCNC1,False
3916,CCC(O)CN(C)CC,core+tail:CCN(C)C+C(O)CC,False
3917,CCN(C)CC(O)O,core+tail:CCN(C)C+C(O)O,False
3918,CCN(C)CC(C)O,core+tail:CCN(C)C+C(O)C,False
3919,CCN(C)CP(=O)(OC)OC,core+tail:CCN(C)C+P(=O)(OC)OC,False
3920,CCN(C)CC(=O)OC,core+tail:CCN(C)C+C(=O)OC,False
3921,CCN(C)CCN,core+tail:CCN(C)C+CN,False
3922,CCN(C)CP,core+tail:CCN(C)C+P,False
3923,CCN(C)C[PH](C)=O,core+tail:CCN(C)C+P(=O)C,False
3924,CCN(C)C[PH](N)=O,core+tail:CCN(C)C+P(=O)N,False
3925,CCCNCCC,core+tail:CCCN+CCC,False
3926,CCCCNCCC,core+tail:CCCN+CCCC,False
3927,CCCNC(C)C,core+tail:CCCN+C(C)C,False
3928,CCCNC(C)(C)C,core+tail:CCCN+C(C)(C)C,False
3929,C=CNCCC,core+tail:CCCN+C=C,False
3930,C#CNCCC,core+tail:CCCN+C#C,False
3931,CCCNO,core+tail:CCCN+O,False
3932,CCCNOC,core+tail:CCCN+OC,False
3933,CCCNOCC,core+tail:CCCN+OCC,False
3934,CCCNOCCC,core+tail:CCCN+OCCC,False
3935,CCCNOC(C)C,core+tail:CCCN+OC(C)C,False
3936,CCCNN,core+tail:CCCN+N,False
3937,CCCNNC,core+tail:CCCN+NC,False
3938,CCCNNCC,core+tail:CCCN+NCC,False
3939,CCCNN(C)C,core+tail:CCCN+N(C)C,False
3940,CCCNN1CC1,core+tail:CCCN+N1CC1,False
3941,CCCNF,core+tail:CCCN+F,False
3942,CCCNCl,core+tail:CCCN+Cl,False
3943,CCCNC(=O)O,core+tail:CCCN+C(=O)O,False
3944,CCCNC(=O)NC,core+tail:CCCN+C(=O)NC,False
3945,CCCNC#N,core+tail:CCCN+C#N,False
3946,CCCNS,core+tail:CCCN+S,False
3947,CCCNSC,core+tail:CCCN+SC,False
3948,CCCNS(C)=O,core+tail:CCCN+S(=O)C,False
3949,CCCNS(C)(=O)=O,core+tail:CCCN+S(=O)(=O)C,False
3950,CCCNc1ccccc1,core+tail:CCCN+c1ccccc1,False
3951,CCCNc1ccncc1,core+tail:CCCN+c1ccncc1,False
3952,CCCNc1cnccn1,core+tail:CCCN+c1cnccn1,False
3953,CCCNOC1CC1,core+tail:CCCN+OC1CC1,False
3954,CCCNC1CC1,core+tail:CCCN+C1CC1,False
3955,CCCNC1CCOC1,core+tail:CCCN+C1CCOC1,False
3956,CCCNC1CCNC1,core+tail:CCCN+C1CCNC1,False
3957,CCCNC(O)CC,core+tail:CCCN+C(O)CC,False
3958,CCCNC(O)O,core+tail:CCCN+C(O)O,False
3959,CCCNC(C)O,core+tail:CCCN+C(O)C,False
3960,CCCNP(=O)(OC)OC,core+tail:CCCN+P(=O)(OC)OC,False
3961,CCCNC(=O)OC,core+tail:CCCN+C(=O)OC,False
3962,CCCNCN,core+tail:CCCN+CN,False
3963,CCCNP,core+tail:CCCN+P,False
3964,CCCN[PH](C)=O,core+tail:CCCN+P(=O)C,False
3965,CCCN[PH](N)=O,core+tail:CCCN+P(=O)N,False
3966,CCCCCNCCC,core+tail:CCCNC+CCCC,False
3967,CCCNCC(C)C,core+tail:CCCNC+C(C)C,False
3968,CCCNCC(C)(C)C,core+tail:CCCNC+C(C)(C)C,False
3969,C=CCNCCC,core+tail:CCCNC+C=C,False
3970,C#CCNCCC,core+tail:CCCNC+C#C,False
3971,CCCNCO,core+tail:CCCNC+O,False
3972,CCCNCOC,core+tail:CCCNC+OC,False
3973,CCCNCOCC,core+tail:CCCNC+OCC,False
3974,CCCNCOCCC,core+tail:CCCNC+OCCC,False
3975,CCCNCOC(C)C,core+tail:CCCNC+OC(C)C,False
3976,CCCNCNC,core+tail:CCCNC+NC,False
3977,CCCNCNCC,core+tail:CCCNC+NCC,False
3978,CCCNCN(C)C,core+tail:CCCNC+N(C)C,False
3979,CCCNCN1CC1,core+tail:CCCNC+N1CC1,False
3980,CCCNCF,core+tail:CCCNC+F,False
3981,CCCNCCl,core+tail:CCCNC+Cl,False
3982,CCCNCC=O,core+tail:CCCNC+C=O,False
3983,CCCNCC(C)=O,core+tail:CCCNC+C(=O)C,False
3984,CCCNCC(=O)O,core+tail:CCCNC+C(=O)O,False
3985,CCCNCC(N)=O,core+tail:CCCNC+C(=O)N,False
3986,CCCNCC(=O)NC,core+tail:CCCNC+C(=O)NC,False
3987,CCCNCC#N,core+tail:CCCNC+C#N,False
3988,CCCNCS,core+tail:CCCNC+S,False
3989,CCCNCSC,core+tail:CCCNC+SC,False
3990,CCCNCS(C)=O,core+tail:CCCNC+S(=O)C,False
3991,CCCNCS(C)(=O)=O,core+tail:CCCNC+S(=O)(=O)C,False
3992,CCCNCc1ccccc1,core+tail:CCCNC+c1ccccc1,False
3993,CCCNCc1ccncc1,core+tail:CCCNC+c1ccncc1,False
3994,CCCNCc1cnccn1,core+tail:CCCNC+c1cnccn1,False
3995,CCCNCOC1CC1,core+tail:CCCNC+OC1CC1,False
3996,CCCNCC1CC1,core+tail:CCCNC+C1CC1,False
3997,CCCNCC1CCOC1,core+tail:CCCNC+C1CCOC1,False
3998,CCCNCC1CCNC1,core+tail:CCCNC+C1CCNC1,False
3999,CCCNCC(O)CC,core+tail:CCCNC+C(O)CC,False
4000,CCCNCC(O)O,core+tail:CCCNC+C(O)O,False
4001,CCCNCC(C)O,core+tail:CCCNC+C(O)C,False
4002,CCCNCP(=O)(OC)OC,core+tail:CCCNC+P(=O)(OC)OC,False
4003,CCCNCC(=O)OC,core+tail:CCCNC+C(=O)OC,False
4004,CCCNCP,core+tail:CCCNC+P,False
4005,CCCNC[PH](C)=O,core+tail:CCCNC+P(=O)C,False
4006,CCCNC[PH](N)=O,core+tail:CCCNC+P(=O)N,False
4007,CCCCNCCCC,core+tail:CCCCN+CCCC,False
4008,CCCCNC(C)C,core+tail:CCCCN+C(C)C,False
4009,CCCCNC(C)(C)C,core+tail:CCCCN+C(C)(C)C,False
