id,formula,name,family,source,sigma_ion_S_cm,E_g_eV,stability_window_V,migration_barrier_eV,cost_index,dn_pbp_v2,a_A,b_A,c_A,space_group,DOI,rank
SUP-0243,Li4Ge0.496Sn0.504S4,Li4Ge0.496Sn0.504S4,superionic,McHaffie-CaltechDATA,2.01e-07,4.0,4.5,0.4,1.0,7.20044833023543,0.0,0.0,0.0,,10.22002/23mvv-6gk43,553
OBX-0091,(Ag0.67Li0.33)0.27La0.57TiO3,(Ag0.67Li0.33)0.27La0.57TiO3,other,OBELiX,2e-07,4.0,4.5,0.4,1.25,7.200447213595501,3.882,3.867,7.791,Pmmm,10.1021/cm001207u,554
OBX-0111,Li4GeS4,Li4GeS4,other,OBELiX,2e-07,4.0,4.5,0.4,1.4444444444444444,7.200447213595501,14.07,7.75,6.15,Pnma,10.1016/s0167-2738(00)00277-0,555
OBX-0118,Sm0.52Li0.38TiO2.97,Sm0.52Li0.38TiO2.97,other,OBELiX,2e-07,4.0,4.5,0.4,1.3333333333333333,7.200447213595501,5.34,7.619,5.441,Pnma,10.1016/0167-2738(94)90310-7,556
SUP-0500,LiMn2TeO6,LiMn2TeO6,superionic,McHaffie-CaltechDATA,2e-07,4.0,4.5,0.4,1.5,7.200447213595501,0.0,0.0,0.0,,10.22002/23mvv-6gk43,557
SUP-0116,LiIO3,LiIO3,superionic,McHaffie-CaltechDATA,1.9e-07,4.0,4.5,0.4,1.4,7.200435889894354,0.0,0.0,0.0,,10.22002/23mvv-6gk43,558
OBX-0170,La0.65Li0.05(Mg0.5W0.5)O3,La0.65Li0.05(Mg0.5W0.5)O3,other,OBELiX,1.8e-07,4.0,4.5,0.4,1.0,7.200424264068713,5.533,5.533,7.903,P4/nmm ,10.1016/j.ssi.2004.05.010,559
SUP-0102,Li5GaS4,Li5GaS4,superionic,McHaffie-CaltechDATA,1.8e-07,4.0,4.5,0.4,1.5,7.200424264068713,0.0,0.0,0.0,,10.22002/23mvv-6gk43,560
SUP-0152,Li7PN4,Li7PN4,superionic,McHaffie-CaltechDATA,1.6e-07,4.0,4.5,0.4,1.1833333333333333,7.200400000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,561
SUP-0418,Li6.6SiPO8,Li6.6SiPO8,superionic,McHaffie-CaltechDATA,1.48e-07,4.0,4.5,0.4,1.075,7.200384707681234,0.0,0.0,0.0,,10.22002/23mvv-6gk43,562
OBX-0223,Li3AlH6,Li3AlH6,other,OBELiX,1.4e-07,4.0,4.5,0.4,1.0699999999999998,7.200374165738678,8.07117,8.07117,9.513, R-3,10.1063/1.3356981,563
SUP-0066,Li2(OH)Cl,Li2(OH)Cl,superionic,McHaffie-CaltechDATA,1.4e-07,4.0,4.5,0.4,1.1,7.200374165738678,0.0,0.0,0.0,,10.22002/23mvv-6gk43,564
OBX-0441,(La0.7Li0.3)(Ti0.6Al0.4)O3,(La0.7Li0.3)(Ti0.6Al0.4)O3,other,OBELiX,1.04e-07,4.0,4.5,0.4,1.0,7.200322490309933,3.8472,3.8472,3.8472,Pm-3m,10.1016/j.jallcom.2017.05.278,565
SUP-0489,Li5(BH4)3(NH),Li5(BH4)3(NH),superionic,McHaffie-CaltechDATA,1.04e-07,4.0,4.5,0.4,1.0833333333333333,7.200322490309933,0.0,0.0,0.0,,10.22002/23mvv-6gk43,566
SUP-0264,Li15P4S16Cl3,Li15P4S16Cl3,superionic,McHaffie-CaltechDATA,1e-07,4.0,4.5,0.4,1.0605263157894735,7.2003162277660175,0.0,0.0,0.0,,10.22002/23mvv-6gk43,567
SUP-0545,LiI,LiI,superionic,McHaffie-CaltechDATA,1e-07,4.0,4.5,0.4,2.0,7.2003162277660175,0.0,0.0,0.0,,10.22002/23mvv-6gk43,568
OBX-0468,Li1.65Mn0.65In0.35Cl4,Li1.65Mn0.65In0.35Cl4,other,OBELiX,9.9e-08,4.0,4.5,0.4,1.4,7.200314642654452,10.4696,10.4696,10.4696,Fd-3m,10.1016/s0167-2738(96)00592-9,569
SUP-0298,Li3.5Nd3Te1.5Sb0.5O12,Li3.5Nd3Te1.5Sb0.5O12,superionic,McHaffie-CaltechDATA,9.58e-08,4.0,4.5,0.4,1.631578947368421,7.200309515750812,0.0,0.0,0.0,,10.22002/23mvv-6gk43,570
SUP-0172,Li0.87Hf2.032P3O12,Li0.87Hf2.032P3O12,superionic,McHaffie-CaltechDATA,9.2e-08,4.0,4.5,0.4,1.3882352941176472,7.200303315017763,0.0,0.0,0.0,,10.22002/23mvv-6gk43,571
SUP-0244,Li4Ge0.721Sn0.279S4,Li4Ge0.721Sn0.279S4,superionic,McHaffie-CaltechDATA,8.8e-08,4.0,4.5,0.4,1.0,7.200296647939485,0.0,0.0,0.0,,10.22002/23mvv-6gk43,572
OBX-0052,Li3BN2,Li3BN2,other,OBELiX,8.7e-08,4.0,4.5,0.4,1.25,7.200294957624076,5.1502,7.0824,6.7908,P21/c,10.1016/0022-4596(87)90135-6,573
OBX-0224,Li3.333Mg0.333P2S6,Li3.333Mg0.333P2S6,other,OBELiX,8.2e-08,4.0,4.5,0.4,1.0363636363636364,7.200286356421266,6.0748,6.0748,6.5954,P-31m,10.1016/s0167-2738(02)00007-3,574
OBX-0093,Nd0.55Li0.34TiO3,Nd0.55Li0.34TiO3,other,OBELiX,8e-08,4.0,4.5,0.4,1.25,7.200282842712475,3.8204,3.823,7.679,Pmmm,10.1016/0167-2738(94)90310-7,575
OBX-0001,Li7SbO6,Li7SbO6,other,OBELiX,6.7e-08,4.0,4.5,0.4,1.2142857142857142,7.2002588435821115,5.4307,5.8916,5.385,P -1,10.1021/ic030208w,576
SUP-0108,LiNi0.33Co0.33Mn0.33O2,LiNi0.33Co0.33Mn0.33O2,superionic,McHaffie-CaltechDATA,6.46e-08,4.0,4.5,0.4,1.0,7.200254165300543,0.0,0.0,0.0,,10.22002/23mvv-6gk43,577
OBX-0075,LiSi2N3,LiSi2N3,other,OBELiX,6.17e-08,4.0,4.5,0.4,1.5833333333333333,7.200248394846968,9.186,5.302,4.776,Cmc21,10.1016/0167-2738(87)90119-6,578
OBX-0461,Li(Li0.34Ti1.66)O4,Li(Li0.34Ti1.66)O4,other,OBELiX,6.03e-08,4.0,4.5,0.4,1.1666666666666667,7.200245560583157,8.362,8.362,8.362,Fd-3m,10.1016/j.ssi.2010.06.003,579
SUP-0557,LiFe(PO4)F,LiFe(PO4)F,superionic,McHaffie-CaltechDATA,6e-08,4.0,4.5,0.4,1.2125,7.200244948974279,0.0,0.0,0.0,,10.22002/23mvv-6gk43,580
OBX-0141,LiZnPS4,LiZnPS4,other,OBELiX,5.4e-08,4.0,4.5,0.4,1.1714285714285713,7.200232379000774,5.738,5.738,8.914, I-4,10.1021/acs.chemmater.7b05108,581
SUP-0528,LiMgSO4F,LiMgSO4F,superionic,McHaffie-CaltechDATA,5.4e-08,4.0,4.5,0.4,1.1125,7.200232379000774,0.0,0.0,0.0,,10.22002/23mvv-6gk43,582
OBX-0370,Li3AlN2,Li3AlN2,other,OBELiX,5e-08,4.0,4.5,0.4,1.2833333333333334,7.200223606797751,9.47,9.47,9.47,Ia-3,10.1016/0167-2738(85)90106-7,583
SUP-0538,Li2ZnI4,Li2ZnI4,superionic,McHaffie-CaltechDATA,4e-08,4.0,4.5,0.4,2.2857142857142856,7.200200000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,584
OBX-0078,LiGa2GeS6,LiGa2GeS6,other,OBELiX,3.8e-08,4.0,4.5,0.4,2.4,7.200194935886897,11.943,22.59,6.805,Fdd2,10.1016/j.ssi.2014.04.015,585
OBX-0139,LiBiO2,LiBiO2,other,OBELiX,3.8e-08,4.0,4.5,0.4,1.75,7.200194935886897,18.00548,5.18159,4.97144,Ibam,10.1016/j.ssi.2015.10.016,586
SUP-0166,Nd0.54Li0.36TiO3,Nd0.54Li0.36TiO3,superionic,McHaffie-CaltechDATA,3.42e-08,4.0,4.5,0.4,1.25,7.20018493242009,0.0,0.0,0.0,,10.22002/23mvv-6gk43,587
SUP-0344,Li0.9Nb0.2O12P3Ti1.8,Li0.9Nb0.2O12P3Ti1.8,superionic,McHaffie-CaltechDATA,3.2e-08,4.0,4.5,0.4,1.1,7.2001788854382,0.0,0.0,0.0,,10.22002/23mvv-6gk43,588
OBX-0030,Li4.4Si0.6Al0.4S4,Li4.4Si0.6Al0.4S4,other,OBELiX,3.05e-08,4.0,4.5,0.4,1.0,7.200174642491966,6.862,7.81,6.113,P21/m,10.1006/jssc.2002.9701,589
OBX-0029,Li4.2Si0.8Al0.2S4,Li4.2Si0.8Al0.2S4,other,OBELiX,2.4e-08,4.0,4.5,0.4,1.0,7.200154919333849,6.903,7.787,6.125,P21/m,10.1006/jssc.2002.9701,590
SUP-0157,Li6FeCl8,Li6FeCl8,superionic,McHaffie-CaltechDATA,1.81e-08,4.0,4.5,0.4,1.3333333333333333,7.200134536240471,0.0,0.0,0.0,,10.22002/23mvv-6gk43,591
OBX-0041,LiYO2,LiYO2,other,OBELiX,1.8e-08,4.0,4.5,0.4,2.5,7.2001341640786505,6.12,6.185,6.21,P21/c,10.1016/0167-2738(81)90021-7,592
OBX-0462,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,(Li0.916Mg0.084)(Li0.352Mg0.016Ti1.634)O4,other,OBELiX,1.73e-08,4.0,4.5,0.4,1.2,7.200131529464381,8.3649,8.3649,8.3649,Fd-3m,10.1016/j.ssi.2010.06.003,593
OBX-0020,Li4SiS4,Li4SiS4,other,OBELiX,1.59e-08,4.0,4.5,0.4,1.1111111111111112,7.20012609520213,6.8934,7.7675,6.1241,P21/m,10.1006/jssc.2002.9701,594
SUP-0300,Li4.5Nd3Te0.5Sb1.5O12,Li4.5Nd3Te0.5Sb1.5O12,superionic,McHaffie-CaltechDATA,1.47e-08,4.0,4.5,0.4,1.6,7.200121243556531,0.0,0.0,0.0,,10.22002/23mvv-6gk43,595
OBX-0031,Li4.6Si0.4Al0.6S4,Li4.6Si0.4Al0.6S4,other,OBELiX,1.46e-08,4.0,4.5,0.4,1.0,7.200120830459737,6.858,7.82,6.217,P21/m,10.1006/jssc.2002.9701,596
OBX-0367,(K0.1Li0.9)(SbO3),(K0.1Li0.9)(SbO3),other,OBELiX,1.36e-08,4.0,4.5,0.4,1.75,7.200116619037898,9.681,9.681,9.681,Pn-3,10.1016/0167-2738(81)90178-8,597
OBX-0065,Li3AlS3,Li3AlS3,other,OBELiX,1.31e-08,4.0,4.5,0.4,1.1,7.200114455231423,14.31901,11.98037,6.627,C2/c,10.1021/acs.chemmater.9b03230,598
OBX-0166,Nd0.25Li0.25TaO3,Nd0.25Li0.25TaO3,other,OBELiX,1.31e-08,4.0,4.5,0.4,2.75,7.200114455231423,3.872,3.872,7.73,P4/mmm,10.1016/s0167-2738(98)00414-7,599
OBX-0144,(Li0.5Ce0.5)(MoO4),(Li0.5Ce0.5)(MoO4),other,OBELiX,1.3e-08,4.0,4.5,0.4,1.6,7.200114017542511,5.2943,5.2943,11.6254,I41/a ,10.1007/s12039-011-0068-5,600
SUP-0209,Al0.973Li3.126S3,Al0.973Li3.126S3,superionic,McHaffie-CaltechDATA,1.3e-08,4.0,4.5,0.4,1.0,7.200114017542511,0.0,0.0,0.0,,10.22002/23mvv-6gk43,601
SUP-0153,Li3Fe2P3O12,Li3Fe2P3O12,superionic,McHaffie-CaltechDATA,1.17e-08,4.0,4.5,0.4,1.1300000000000001,7.200108166538264,0.0,0.0,0.0,,10.22002/23mvv-6gk43,602
SUP-0297,Li3.2Nd3Te1.8Sb0.2O12,Li3.2Nd3Te1.8Sb0.2O12,superionic,McHaffie-CaltechDATA,1.02e-08,4.0,4.5,0.4,1.631578947368421,7.200100995049384,0.0,0.0,0.0,,10.22002/23mvv-6gk43,603
OBX-0043,LiBO2,LiBO2,other,OBELiX,1e-08,4.0,4.5,0.4,1.125,7.200100000000001,5.845,4.353,6.454,P21/c,10.1140/epjst/e2008-00753-4,604
OBX-0460,Li6NBr3,Li6NBr3,other,OBELiX,1e-08,4.0,4.5,0.4,1.65,7.200100000000001,8.9334,8.9334,8.9334,Fm-3m,10.1016/j.jallcom.2015.01.082,605
SUP-0433,Li(BH4),Li(BH4),superionic,McHaffie-CaltechDATA,1e-08,4.0,4.5,0.4,1.0833333333333333,7.200100000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,606
SUP-0529,LiCl*H2O,LiCl*H2O,superionic,McHaffie-CaltechDATA,1e-08,4.0,4.5,0.4,1.1,7.200100000000001,0.0,0.0,0.0,,10.22002/23mvv-6gk43,607
SUP-0284,Li0.2(Ca0.36Sr0.04)TaO3,Li0.2(Ca0.36Sr0.04)TaO3,superionic,McHaffie-CaltechDATA,9.2e-09,4.0,4.5,0.4,2.75,7.200095916630467,0.0,0.0,0.0,,10.22002/23mvv-6gk43,608
OBX-0053,LiAlH4,LiAlH4,other,OBELiX,8.7e-09,4.0,4.5,0.4,1.1166666666666667,7.200093273790531,4.8254,7.804,7.8968,P21/c,10.1063/1.3356981,609
SUP-0076,H4Al1Li1,H4Al1Li1,superionic,McHaffie-CaltechDATA,8.7e-09,4.0,4.5,0.4,1.1166666666666667,7.200093273790531,0.0,0.0,0.0,,10.22002/23mvv-6gk43,610
SUP-0168,LiAlSi3O8,LiAlSi3O8,superionic,McHaffie-CaltechDATA,7.19e-09,4.0,4.5,0.4,1.2846153846153845,7.2000847938677035,0.0,0.0,0.0,,10.22002/23mvv-6gk43,611
SUP-0268,LiHCB11H5Br6,LiHCB11H5Br6,superionic,McHaffie-CaltechDATA,6.21e-09,4.0,4.5,0.4,1.7,7.20007880355322,0.0,0.0,0.0,,10.22002/23mvv-6gk43,612
SUP-0147,Li2B4O7,Li2B4O7,superionic,McHaffie-CaltechDATA,5.96e-09,4.0,4.5,0.4,1.1538461538461537,7.2000772010362635,0.0,0.0,0.0,,10.22002/23mvv-6gk43,613
OBX-0096,Li5GaO4,Li5GaO4,other,OBELiX,5e-09,4.0,4.5,0.4,1.5,7.200070710678119,9.173,9.094,9.202,Pbca,10.1016/0025-5408(76)90169-0,614
SUP-0179,Li2NiGe3O8,Li2NiGe3O8,superionic,McHaffie-CaltechDATA,4.88e-09,4.0,4.5,0.4,2.0714285714285716,7.200069856996787,0.0,0.0,0.0,,10.22002/23mvv-6gk43,615
OBX-0068,Li3SbS4,Li3SbS4,other,OBELiX,4.8e-09,4.0,4.5,0.4,1.375,7.200069282032303,7.9645,6.8404,6.3774,Pmn21,10.1016/j.ssi.2019.01.017,616
SUP-0381,Li6CoCl8,Li6CoCl8,superionic,McHaffie-CaltechDATA,4.6e-09,4.0,4.5,0.4,1.4666666666666666,7.200067823299832,0.0,0.0,0.0,,10.22002/23mvv-6gk43,617
SUP-0267,LiHCB11H5Cl6,LiHCB11H5Cl6,superionic,McHaffie-CaltechDATA,4.48e-09,4.0,4.5,0.4,1.34,7.200066932802123,0.0,0.0,0.0,,10.22002/23mvv-6gk43,618
SUP-0008,Li1.8LaNbTa1.2Ti0.8O7,Li1.8LaNbTa1.2Ti0.8O7,superionic,McHaffie-CaltechDATA,4.26e-09,4.0,4.5,0.4,2.8181818181818183,7.200065268675489,0.0,0.0,0.0,,10.22002/23mvv-6gk43,619
SUP-0269,La2Li1.62Nb0.17O10Ti2.83,La2Li1.62Nb0.17O10Ti2.83,superionic,McHaffie-CaltechDATA,4.26e-09,4.0,4.5,0.4,2.066666666666667,7.200065268675489,0.0,0.0,0.0,,10.22002/23mvv-6gk43,620
OBX-0463,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,(Li0.826Mg0.174)(Li0.374Mg0.026Ti1.60)O4,other,OBELiX,4.24e-09,4.0,4.5,0.4,1.2,7.200065115282385,8.3666,8.3666,8.3666,Fd-3m,10.1016/j.ssi.2010.06.003,621
OBX-0011,Li5BiO5,Li5BiO5,other,OBELiX,3.9e-09,4.0,4.5,0.4,1.2727272727272727,7.200062449979985,9.97608,4.15207,5.94635,Cm,10.1016/j.ssi.2015.10.016,622
OBX-0114,Li0.2Ca0.4TaO3,Li0.2Ca0.4TaO3,other,OBELiX,3.53e-09,4.0,4.5,0.4,2.75,7.20005941380311,5.477,7.75,5.479,Pnma,10.1016/j.solidstatesciences.2004.05.006,623
OBX-0119,Li3Cr(MoO4)3,Li3Cr(MoO4)3,other,OBELiX,3.19e-09,4.0,4.5,0.4,1.6666666666666667,7.200056480084987,5.0377,10.4091,17.6149,Pnma,10.1039/b301189e,624
SUP-0270,Li2La1.8Ti2.4Nb0.6O10,Li2La1.8Ti2.4Nb0.6O10,superionic,McHaffie-CaltechDATA,2.92e-09,4.0,4.5,0.4,1.6,7.200054037024345,0.0,0.0,0.0,,10.22002/23mvv-6gk43,625
SUP-0148,LiPN2,LiPN2,superionic,McHaffie-CaltechDATA,2.16e-09,4.0,4.5,0.4,1.3,7.200046475800155,0.0,0.0,0.0,,10.22002/23mvv-6gk43,626
OBX-0054,LiVO3,LiVO3,other,OBELiX,2.05e-09,4.0,4.5,0.4,1.6,7.2000452769256915,10.1597,8.4155,5.8843,C2/c,10.1006/jssc.2000.9009,627
SUP-0173,LiSn2(PO4)3,LiSn2(PO4)3,superionic,McHaffie-CaltechDATA,2.04e-09,4.0,4.5,0.4,1.65,7.200045166359163,0.0,0.0,0.0,,10.22002/23mvv-6gk43,628
SUP-0296,Li3.1Nd3Te1.9Sb0.1O12,Li3.1Nd3Te1.9Sb0.1O12,superionic,McHaffie-CaltechDATA,1.98e-09,4.0,4.5,0.4,1.631578947368421,7.200044497190923,0.0,0.0,0.0,,10.22002/23mvv-6gk43,629
OBX-0464,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,(Li0.74Mg0.26)(Li0.40Mg0.04Ti1.56)O4,other,OBELiX,1.51e-09,4.0,4.5,0.4,1.2,7.2000388587184565,8.3703,8.3703,8.3703,Fd-3m,10.1016/j.ssi.2010.06.003,630
OBX-0028,Li5AlS4,Li5AlS4,other,OBELiX,1.4e-09,4.0,4.5,0.4,1.0699999999999998,7.200037416573869,6.8583,7.8369,6.2488,P21/m,10.1016/j.jssc.2017.09.018,631
SUP-0360,LiZr2(AsO4)3,LiZr2(AsO4)3,superionic,McHaffie-CaltechDATA,1.12e-09,4.0,4.5,0.4,2.875,7.200033466401062,0.0,0.0,0.0,,10.22002/23mvv-6gk43,632
OBX-0036,Li17Sb13S28,Li17Sb13S28,other,OBELiX,1.05e-09,4.0,4.5,0.4,1.6724137931034482,7.200032403703493,12.7298,11.5837,9.2251,C2/m ,10.1002/chem.201502052,633
OBX-0005,Li4P2O7,Li4P2O7,other,OBELiX,nan,4.0,4.5,0.4,1.0307692307692309,7.200031622776603,8.5632,7.1099,5.1858,P -1,10.1016/j.jssc.2013.12.015,634
OBX-0045,LaLiO2,LaLiO2,other,OBELiX,nan,4.0,4.5,0.4,2.75,7.200031622776603,5.874,6.2129,5.8481,P21/c,10.1016/j.ssi.2015.09.001,635
OBX-0049,LiSbO2,LiSbO2,other,OBELiX,nan,4.0,4.5,0.4,1.75,7.200031622776603,4.855,17.857,5.5771,P21/c,10.1021/ic201183e,636
OBX-0058,Li2CrCl4,Li2CrCl4,other,OBELiX,nan,4.0,4.5,0.4,1.7142857142857142,7.200031622776603,7.446,10.162,10.172,C2/c,10.1016/0022-4596(88)90301-5,637
OBX-0062,LiGd(PO3)4,LiGd(PO3)4,other,OBELiX,nan,4.0,4.5,0.4,1.5333333333333332,7.200031622776603,16.386,7.059,9.677,C2/c,10.1016/j.jssc.2006.06.003,638
OBX-0072,LiB6O9F,LiB6O9F,other,OBELiX,nan,4.0,4.5,0.4,1.2058823529411764,7.200031622776603,7.65545,8.53175,10.7894,Pna21,10.1002/zaac.200900056,639
OBX-0073,Li3SbS3,Li3SbS3,other,OBELiX,1e-09,4.0,4.5,0.4,1.4285714285714286,7.200031622776603,7.9671,6.7883,10.0912,Pna21,10.1002/zaac.201200277,640
OBX-0076,Li2(PO2N),Li2(PO2N),other,OBELiX,nan,4.0,4.5,0.4,1.1166666666666667,7.200031622776603,9.0692,5.3999,4.6856,Cmc21,10.1016/j.ssi.2012.12.013,641
OBX-0109,Li3.5Zn0.5Ga0.5(PO4)2,Li3.5Zn0.5Ga0.5(PO4)2,other,OBELiX,nan,4.0,4.5,0.4,1.025,7.200031622776603,10.08925,6.5108,4.935878,Pnma,10.1021/acs.chemmater.7b05139,642
OBX-0120,Li2Mg2(MoO4)3,Li2Mg2(MoO4)3,other,OBELiX,nan,4.0,4.5,0.4,1.4222222222222223,7.200031622776603,5.1167,10.4646,17.6228,Pnma,10.1039/b301189e,643
OBX-0145,(Li0.5Ce0.25Pr0.25)(MoO4),(Li0.5Ce0.25Pr0.25)(MoO4),other,OBELiX,1e-09,4.0,4.5,0.4,1.6,7.200031622776603,5.284,5.284,11.5763,I41/a ,10.1007/s12039-011-0068-5,644
OBX-0168,Li(LaTiO4),Li(LaTiO4),other,OBELiX,nan,4.0,4.5,0.4,2.142857142857143,7.200031622776603,3.77,3.77,12.076,P4/nmm ,10.4028/www.scientific.net/msf.321-324.965,645
OBX-0169,Li(NdTiO4),Li(NdTiO4),other,OBELiX,nan,4.0,4.5,0.4,1.5714285714285714,7.200031622776603,3.7465,3.7465,11.895,P4/nmm ,10.4028/www.scientific.net/msf.321-324.965,646
OBX-0211,LiLaNb2O7,LiLaNb2O7,other,OBELiX,nan,4.0,4.5,0.4,2.727272727272727,7.200031622776603,3.8798,3.8798,20.3597,I4/mmm,10.1016/0925-8388(93)90192-p,647
OBX-0212,Li4Sr3Nb5.77Fe0.23O19.77,Li4Sr3Nb5.77Fe0.23O19.77,other,OBELiX,nan,4.0,4.5,0.4,2.2580645161290325,7.200031622776603,3.9585,3.9585,25.915,I4/mmm,10.1021/cm980736j,648
OBX-0213,Li4Sr3Nb6O20,Li4Sr3Nb6O20,other,OBELiX,nan,4.0,4.5,0.4,2.3636363636363638,7.200031622776603,3.953,3.953,26.041,I4/mmm,10.1021/cm980736j,649
OBX-0214,LiScO2,LiScO2,other,OBELiX,nan,4.0,4.5,0.4,1.75,7.200031622776603,4.1791,4.1791,9.361, I41/amd,10.2320/matertrans.y-m2016816,650
OBX-0215,Li0.9Sc0.9Zr0.1O2,Li0.9Sc0.9Zr0.1O2,other,OBELiX,nan,4.0,4.5,0.4,1.0,7.200031622776603,4.1804,4.1804,9.4186, I41/amd,10.2320/matertrans.y-m2016816,651
OBX-0218,LiGa0.5Al0.5GeO4,LiGa0.5Al0.5GeO4,other,OBELiX,nan,4.0,4.5,0.4,1.6666666666666667,7.200031622776603,13.867,13.867,9.256,R3,10.1149/2.1111610jes,652
OBX-0219,LiAlGeO4,LiAlGeO4,other,OBELiX,nan,4.0,4.5,0.4,1.6714285714285713,7.200031622776603,13.772,13.772,9.195,R3,10.1149/2.1111610jes,653
OBX-0220,LiGaGeO4,LiGaGeO4,other,OBELiX,nan,4.0,4.5,0.4,2.2857142857142856,7.200031622776603,13.941,13.941,9.302, R-3c,10.1149/2.1111610jes,654
OBX-0353,Li9Mg3(PO4)4F3,Li9Mg3(PO4)4F3,other,OBELiX,nan,4.0,4.5,0.4,1.145,7.200031622776603,12.6159,12.6159,5.0082,P63,10.1039/c3ta15264b,655
OBX-0354,Pb6.12Ca1.9Li1.96(PO4)6,Pb6.12Ca1.9Li1.96(PO4)6,other,OBELiX,nan,4.0,4.5,0.4,2.630769230769231,7.200031622776603,9.679,9.679,7.113,P63/m ,10.1006/jssc.2002.9596,656
OBX-0355,Li0.284Sm4.512Si3O12.91,Li0.284Sm4.512Si3O12.91,other,OBELiX,nan,4.0,4.5,0.4,1.7894736842105263,7.200031622776603,9.4601,9.4601,6.9113,P63/m ,10.1016/0167-2738(95)00240-5,657
OBX-0357,Ba3LiTa5ZrSi4O26,Ba3LiTa5ZrSi4O26,other,OBELiX,nan,4.0,4.5,0.4,2.325,7.200031622776603,9.0495,9.0495,7.8198,P-62m,10.1016/j.ssi.2015.08.011,658
OBX-0359,Fe2Na2K(Li3Si12O30),Fe2Na2K(Li3Si12O30),other,OBELiX,nan,4.0,4.5,0.4,1.46,7.200031622776603,10.0617,10.0617,14.0832,P6/mcc,10.1016/j.jssc.2018.05.008,659
OBX-0371,Li2MgTi3O8,Li2MgTi3O8,other,OBELiX,nan,4.0,4.5,0.4,1.2428571428571427,7.200031622776603,8.3774,8.3774,8.3774,P4332,10.1039/a800234g,660
OBX-0372,Li2CoTi3O8,Li2CoTi3O8,other,OBELiX,nan,4.0,4.5,0.4,1.4285714285714286,7.200031622776603,8.3766,8.3766,8.3766,P4332,10.1039/a800234g,661
OBX-0373,Li2CoGe3O8,Li2CoGe3O8,other,OBELiX,nan,4.0,4.5,0.4,2.0714285714285716,7.200031622776603,8.2098,8.2098,8.2098,P4332,10.1039/a800234g,662
OBX-0374,Li2ZnGe3O8,Li2ZnGe3O8,other,OBELiX,nan,4.0,4.5,0.4,1.9285714285714286,7.200031622776603,8.1961,8.1961,8.1961,P4332,10.1039/a800234g,663
OBX-0377,Li6PO5Cl,Li6PO5Cl,other,OBELiX,1e-09,4.0,4.5,0.4,1.0538461538461539,7.200031622776603,8.2234,8.2234,8.2234,F-43m,10.1002/zaac.201000121,664
OBX-0470,LiSrNb2O6F,LiSrNb2O6F,other,OBELiX,nan,4.0,4.5,0.4,2.409090909090909,7.200031622776603,10.48371,10.48371,10.48371,Fd-3m,10.2497/jjspm.65.26,665
OBX-0471,LiSrTa2O6F,LiSrTa2O6F,other,OBELiX,nan,4.0,4.5,0.4,2.590909090909091,7.200031622776603,10.46401,10.46401,10.46401,Fd-3m,10.2497/jjspm.65.26,666
OBX-0472,LiSr0.9Nb2O6F0.8,LiSr0.9Nb2O6F0.8,other,OBELiX,nan,4.0,4.5,0.4,2.3333333333333335,7.200031622776603,10.4909,10.4909,10.4909,Fd-3m,10.2497/jjspm.65.26,667
OBX-0473,LiSr0.9Ta2O6F0.8,LiSr0.9Ta2O6F0.8,other,OBELiX,nan,4.0,4.5,0.4,2.5555555555555554,7.200031622776603,10.4687,10.4687,10.4687,Fd-3m,10.2497/jjspm.65.26,668
OBX-0474,Li1.1SrNb1.9Zr0.1O6F,Li1.1SrNb1.9Zr0.1O6F,other,OBELiX,nan,4.0,4.5,0.4,1.95,7.200031622776603,10.48854,10.48854,10.48854,Fd-3m,10.2497/jjspm.65.26,669
OBX-0475,Li1.1SrTa1.9Zr0.1O6F,Li1.1SrTa1.9Zr0.1O6F,other,OBELiX,nan,4.0,4.5,0.4,2.05,7.200031622776603,10.46992,10.46992,10.46992,Fd-3m,10.2497/jjspm.65.26,670
COD-4125603,Li2.88PO3.56N0.48,Li2.88PO3.56N0.48,other,COD:4125603,nan,4.0,4.5,0.4,1.0333333333333334,7.200031622776603,0.0,0.0,0.0,,,671
COD-4125604,Li14ZnGe4O16,Li14ZnGe4O16,LISICON,COD:4125604,nan,4.0,4.5,0.4,1.4857142857142858,7.200031622776603,0.0,0.0,0.0,,,672
OBX-0137,Li2MgBr4,Li2MgBr4,other,OBELiX,7.8e-10,4.0,4.5,0.4,2.2,7.200027928480088,7.771,11.04,7.735,Cmmm ,10.1002/chin.198639014|10.1149/1.2108704,673
OBX-0047,La(Li0.76Mg0.08)O2,La(Li0.76Mg0.08)O2,other,OBELiX,7.27e-10,4.0,4.5,0.4,3.3333333333333335,7.200026962937526,5.875,6.212,5.849,P21/c,10.1016/j.ssi.2015.09.001,674
OBX-0375,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,(Li0.61Mg0.39)(Li0.46Mg0.005Ti0.035)Ti1.5O4,other,OBELiX,6.56e-10,4.0,4.5,0.4,1.2,7.20002561249695,8.3792,8.3792,8.3792,P4332,10.1016/j.ssi.2010.06.003,675
